Transcript	Gene
uc011lgz.1	RGS22
uc001gsl.2	RGS2
uc004bhq.2	RGS3
uc004bhr.2	RGS3
uc004bhs.2	RGS3
uc004bht.2	RGS3
uc004bhu.2	RGS3
uc004bhv.2	RGS3
uc004bhw.2	RGS3
uc004bhx.2	RGS3
uc004bhy.1	RGS3
uc004bhz.2	RGS3
uc004bia.2	RGS3
uc010muy.2	RGS3
uc010muz.1	RGS3
uc011lxh.1	RGS3
uc001gcl.3	RGS4
uc009wuy.2	RGS4
uc009wuz.2	RGS4
uc009wva.2	RGS4
uc001gcn.2	RGS5
uc009wvb.2	RGS5
uc001xmx.3	RGS6
uc001xmy.3	RGS6
uc001xmz.1	RGS6
uc001xna.3	RGS6
uc010arg.2	RGS6
uc010ttn.1	RGS6
uc010tto.1	RGS6
uc010ttp.1	RGS6
uc003jtj.2	RGS7BP
uc011cqu.1	RGS7BP
uc001hyt.2	RGS7
uc001hyu.2	RGS7
uc001hyv.2	RGS7
uc001hyw.2	RGS7
uc009xgn.1	RGS7
uc010pyh.1	RGS7
uc010pyi.1	RGS7
uc010pyj.1	RGS7
uc001gpm.1	RGS8
uc001gpn.1	RGS8
uc010pnw.1	RGS8
uc002ntp.1	RGS9BP
uc002jfd.2	RGS9
uc002jfe.2	RGS9
uc002jff.2	RGS9
uc002jfg.2	RGS9
uc010dem.2	RGS9
uc009wxw.2	RGSL1
uc009wxx.1	RGSL1
uc010pnu.1	RGSL1
uc003ozk.3	RHAG
uc010jzl.2	RHAG
uc010jzm.2	RHAG
uc002voi.2	RHBDD1
uc002voj.2	RHBDD1
uc010fxc.2	RHBDD1
uc003udv.1	RHBDD2
uc003udw.1	RHBDD2
uc003aeq.1	RHBDD3
uc003aer.1	RHBDD3
uc002cfl.3	RHBDF1
uc010bqo.1	RHBDF1
uc010uty.1	RHBDF1
uc010utz.1	RHBDF1
uc002jrp.1	RHBDF2
uc002jrq.1	RHBDF2
uc002jrr.1	RHBDF2
uc002jrs.1	RHBDF2
uc010wtf.1	RHBDF2
uc002cir.1	RHBDL1
uc002cis.1	RHBDL1
uc010uun.1	RHBDL1
uc001ccu.1	RHBDL2
uc001ccv.2	RHBDL2
uc010oin.1	RHBDL2
uc010oio.1	RHBDL2
uc002hhe.1	RHBDL3
uc002hhf.1	RHBDL3
uc010csw.1	RHBDL3
uc010csx.1	RHBDL3
uc010csy.1	RHBDL3
uc001for.2	RHBG
uc001fos.2	RHBG
uc009wrz.2	RHBG
uc010phm.1	RHBG
uc010phn.1	RHBG
uc010pho.1	RHBG
uc001bkf.2	RHCE
uc001bkg.2	RHCE
uc001bkh.2	RHCE
uc001bki.2	RHCE
uc001bkj.2	RHCE
uc002bny.2	RHCG
uc002bnz.2	RHCG
uc002boa.2	RHCG
uc010bnq.1	RHCG
uc001bjz.2	RHD
uc001bka.2	RHD
uc001bkb.2	RHD
uc001bkc.2	RHD
uc009vrm.2	RHD
uc009vrn.2	RHD
uc009vro.2	RHD
uc009vrp.2	RHD
uc010oep.1	RHD
uc001rtc.1	RHEBL1
uc001rtd.1	RHEBL1
uc009zlc.1	RHEBL1
uc003wkh.1	RHEB
uc003cwu.2	RHOA
uc010hku.2	RHOA
uc001jlh.2	RHOBTB1
uc001jli.2	RHOBTB1
uc001jlj.2	RHOBTB1
uc001jlk.2	RHOBTB1
uc001jll.2	RHOBTB1
uc001jlm.2	RHOBTB1
uc009xpd.2	RHOBTB1
uc009xpe.1	RHOBTB1
uc003xcp.2	RHOBTB2
uc003xcq.2	RHOBTB2
uc011kzp.1	RHOBTB2
uc003klk.1	RHOBTB3
uc003kll.2	RHOBTB3
uc003klm.2	RHOBTB3
uc002rdv.2	RHOB
uc001ecp.1	RHOC
uc001ecq.1	RHOC
uc001ecr.1	RHOC
uc009wgk.1	RHOC
uc001ojv.2	RHOD
uc001ubb.2	RHOF
uc001ubd.3	RHOF
uc001lyu.2	RHOG
uc003guz.2	RHOH
uc001xgb.1	RHOJ
uc002rva.2	RHOQ
uc002hgv.2	RHOT1
uc002hgw.2	RHOT1
uc002hgx.2	RHOT1
uc002hgy.2	RHOT1
uc002hgz.2	RHOT1
uc002hha.2	RHOT1
uc002hhb.2	RHOT1
uc010csv.2	RHOT1
uc010wby.1	RHOT1
uc002cip.2	RHOT2
uc002ciq.2	RHOT2
uc010bqy.2	RHOT2
uc010uum.1	RHOT2
uc001htf.2	RHOU
uc001znd.2	RHOV
uc004esk.1	RHOXF1
uc004esj.3	RHOXF2B
uc004esl.3	RHOXF2B
uc003emt.2	RHO
uc003yyb.2	RHPN1
uc002nue.2	RHPN2
uc002nuf.2	RHPN2
uc010xro.1	RHPN2
uc004dsj.1	RIBC1
uc004dsk.2	RIBC1
uc011mog.1	RIBC1
uc011aqs.1	RIBC2
uc001mgb.2	RIC3
uc001mgc.2	RIC3
uc001mgd.2	RIC3
uc001mge.2	RIC3
uc001mgf.3	RIC3
uc009yfm.2	RIC3
uc009yfn.2	RIC3
uc010rbl.1	RIC3
uc010rbm.1	RIC3
uc001lof.2	RIC8A
uc001log.2	RIC8A
uc001loh.2	RIC8A
uc001tlw.2	RIC8B
uc001tlx.2	RIC8B
uc001tly.2	RIC8B
uc001tlz.2	RIC8B
uc009zur.2	RIC8B
uc002gnr.3	ARHGAP44
uc002gns.3	ARHGAP44
uc002gnt.1	ARHGAP44
uc010vvk.1	ARHGAP44
uc010vvl.1	ARHGAP44
uc010vvm.1	ARHGAP44
uc010vvn.1	ARHGAP44
uc003jlo.2	RICTOR
uc003jlp.2	RICTOR
uc003jlq.1	RICTOR
uc010ivf.2	RICTOR
uc011cpk.1	RICTOR
uc002txl.2	RIF1
uc002txm.2	RIF1
uc002txn.2	RIF1
uc002txo.2	RIF1
uc002txp.2	RIF1
uc010fnv.1	RIF1
uc010zby.1	RIF1
uc001ufd.2	RILPL1
uc001ufe.2	RILPL1
uc010tas.1	RILPL1
uc001uey.1	RILPL2
uc002ftd.2	RILP
uc001uil.2	RIMBP2
uc001uim.2	RIMBP2
uc001uin.1	RIMBP2
uc002zuq.3	RIMBP3C
uc002zuy.3	RIMBP3C
uc002zsd.3	RIMBP3
uc001chi.2	RIMKLA
uc001quu.2	RIMKLB
uc001quw.2	RIMKLB
uc001qux.2	RIMKLB
uc009zgf.1	RIMKLB
uc010sgl.1	RIMKLB
uc003pga.2	RIMS1
uc003pgb.3	RIMS1
uc003pgc.2	RIMS1
uc003pgd.2	RIMS1
uc003pge.2	RIMS1
uc003pgf.2	RIMS1
uc003pgg.2	RIMS1
uc003pgh.2	RIMS1
uc003pgi.2	RIMS1
uc010kaq.2	RIMS1
uc010kar.2	RIMS1
uc010kas.1	RIMS1
uc011dyb.1	RIMS1
uc011dyc.1	RIMS1
uc011dyd.1	RIMS1
uc011dye.1	RIMS1
uc011dyf.1	RIMS1
uc011dyg.1	RIMS1
uc003ylp.2	RIMS2
uc003ylq.2	RIMS2
uc003ylr.2	RIMS2
uc003yls.2	RIMS2
uc003ylt.2	RIMS2
uc003ylu.1	RIMS2
uc003ylv.1	RIMS2
uc003ylw.2	RIMS2
uc001cfu.1	RIMS3
uc001cfv.1	RIMS3
uc002xms.2	RIMS4
uc010ggu.2	RIMS4
uc001ohn.1	RIN1
uc009yrd.1	RIN1
uc010roy.1	RIN1
uc010roz.1	RIN1
uc010rpa.1	RIN1
uc002wro.1	RIN2
uc010gcu.1	RIN2
uc010gcv.1	RIN2
uc001yap.2	RIN3
uc001yaq.2	RIN3
uc001yar.1	RIN3
uc001yas.1	RIN3
uc010auk.2	RIN3
uc003odk.2	RING1
uc003odl.2	RING1
uc011dqw.1	RING1
uc011dqx.1	RING1
uc002ojq.2	RINL
uc002ojr.1	RINL
uc010xuo.1	RINL
uc003vda.1	RINT1
uc010ljj.1	RINT1
uc003mxm.1	RIOK1
uc003mxn.2	RIOK1
uc003mxo.2	RIOK1
uc003kmz.2	RIOK2
uc003kna.3	RIOK2
uc002kui.3	RIOK3
uc010dls.2	RIOK3
uc010xas.1	RIOK3
uc010xat.1	RIOK3
uc003muv.3	RIPK1
uc003muw.3	RIPK1
uc003mux.2	RIPK1
uc010jni.2	RIPK1
uc011dhs.1	RIPK1
uc003yee.2	RIPK2
uc003yef.2	RIPK2
uc001wpa.2	RIPK3
uc001wpb.2	RIPK3
uc010alq.2	RIPK3
uc010toi.1	RIPK3
uc010toj.1	RIPK3
uc002yzn.1	RIPK4
uc004emr.1	RIPPLY1
uc004ems.1	RIPPLY1
uc003pke.2	RIPPLY2
uc001fmh.1	RIT1
uc010pgr.1	RIT1
uc002lav.2	RIT2
uc010dnf.2	RIT2
uc002bnl.2	RLBP1
uc001cfc.3	RLF
uc001cfd.3	RLF
uc004ebu.2	RLIM
uc004ebw.2	RLIM
uc003zjb.1	RLN1
uc003ziz.1	RLN2
uc003zja.1	RLN2
uc002mxw.1	RLN3
uc010dzj.1	RLN3
uc002etn.2	RLTPR
uc010cel.1	RLTPR
uc010vjr.1	RLTPR
uc010vjs.1	RLTPR
uc004anp.3	RMI1
uc004anq.3	RMI1
uc004anr.3	RMI1
uc004ans.3	RMI1
uc003qoi.2	RMND1
uc003qoj.2	RMND1
uc011eeq.1	RMND1
uc011eer.1	RMND1
uc002srr.2	RMND5A
uc002srs.3	RMND5A
uc010ytm.1	RMND5A
uc003mim.2	RMND5B
uc003min.2	RMND5B
uc003mio.2	RMND5B
uc003mip.2	RMND5B
uc003miq.2	RMND5B
uc011dgf.1	RMND5B
uc001tey.1	RMST
uc001tez.1	RMST
uc001tfa.1	RMST
uc001vxp.2	RNASE10
uc010tlj.1	RNASE10
uc001vxs.2	RNASE11
uc010ahv.2	RNASE11
uc010ahw.2	RNASE11
uc010ahx.2	RNASE11
uc001vxt.2	RNASE12
uc001vzj.2	RNASE13
uc001vyf.2	RNASE1
uc001vyg.2	RNASE1
uc001vyh.2	RNASE1
uc001vyi.2	RNASE1
uc001vyl.1	RNASE2
uc010aif.2	RNASE2
uc001vyj.2	RNASE3
uc001vxx.3	RNASE4
uc001vxy.3	RNASE4
uc001vya.2	RNASE4
uc001vye.3	RNASE6
uc001vzk.3	RNASE7
uc001vzl.2	RNASE7
uc010tlm.1	RNASE8
uc001vxq.3	RNASE9
uc010aho.2	RNASE9
uc010ahp.2	RNASE9
uc010ahq.2	RNASE9
uc010ahr.2	RNASE9
uc010ahs.2	RNASE9
uc010aht.2	RNASE9
uc010ahu.2	RNASE9
uc002qxs.2	RNASEH1
uc002qxt.2	RNASEH1
uc002mvf.1	RNASEH2A
uc002mvg.1	RNASEH2A
uc001vfa.3	RNASEH2B
uc001vfb.3	RNASEH2B
uc001ofm.2	RNASEH2C
uc001ofn.2	RNASEH2C
uc002gea.2	RNASEK
uc001gpj.1	RNASEL
uc001gpk.2	RNASEL
uc009wxz.1	RNASEL
uc009wya.1	RNASEL
uc003jhg.2	DROSHA
uc003jhh.2	DROSHA
uc003jhi.2	DROSHA
uc010iui.1	DROSHA
uc003qve.2	RNASET2
uc003qvf.2	RNASET2
uc003qvg.2	RNASET2
uc003qvh.2	RNASET2
uc003qvi.1	RNASET2
uc001rsn.2	RND1
uc002icn.2	RND2
uc002txe.2	RND3
uc002txf.2	RND3
uc002txg.2	RND3
uc010zbv.1	RND3
uc010zbw.1	RND3
uc002srm.2	RNF103
uc002srn.2	RNF103
uc002srp.2	RNF103
uc001typ.3	RNF10
uc001tyq.3	RNF10
uc010szk.1	RNF10
uc002afs.2	RNF111
uc002aft.2	RNF111
uc002afu.2	RNF111
uc002afv.2	RNF111
uc002afw.2	RNF111
uc002afx.2	RNF111
uc002afy.2	RNF111
uc010vyu.1	RNF112
uc010vyv.1	RNF112
uc010vyw.1	RNF112
uc010vyx.1	RNF112
uc004esb.2	RNF113A
uc001vnk.2	RNF113B
uc002xux.2	RNF114
uc002xuy.2	RNF114
uc010zyo.1	RNF114
uc001eoj.2	RNF115
uc001eok.2	RNF115
uc009wiy.2	RNF115
uc001csi.3	RNF11
uc001ora.2	RNF121
uc001orb.2	RNF121
uc001ord.2	RNF121
uc009yst.2	RNF121
uc003xjo.1	RNF122
uc003cxh.2	RNF123
uc003cxi.2	RNF123
uc010hky.1	RNF123
uc002kxf.1	RNF125
uc002iuw.2	RNF126P1
uc002lpi.2	RNF126
uc010drs.2	RNF126
uc004emk.2	RNF128
uc004eml.2	RNF128
uc003mll.1	RNF130
uc003mlm.1	RNF130
uc003vkj.1	RNF133
uc002hfz.2	RNF135
uc002hga.2	RNF135
uc002hgb.2	RNF135
uc010csm.2	RNF135
uc002kxg.2	RNF138
uc002kxh.2	RNF138
uc003yrc.2	RNF139
uc003exn.3	RNF13
uc003exp.3	RNF13
uc010hvh.2	RNF13
uc001mis.1	RNF141
uc001mit.1	RNF141
uc009yga.1	RNF141
uc002qys.2	RNF144A
uc002qyt.2	RNF144A
uc002qyu.2	RNF144A
uc003ncs.2	RNF144B
uc003lxo.1	RNF145
uc003lxp.2	RNF145
uc010jiq.1	RNF145
uc011ddy.1	RNF145
uc011ddz.1	RNF145
uc011dea.1	RNF145
uc003qat.2	RNF146
uc003qau.2	RNF146
uc003qav.2	RNF146
uc003qaw.2	RNF146
uc003vkk.1	RNF148
uc010lkr.1	RNF148
uc002tax.1	RNF149
uc002taz.1	RNF149
uc003lly.2	RNF14
uc003llz.2	RNF14
uc003lma.2	RNF14
uc003lmb.2	RNF14
uc003lmc.2	RNF14
uc003lmd.2	RNF14
uc011dbg.1	RNF14
uc011dbh.1	RNF14
uc003iio.1	RNF150
uc003iip.1	RNF150
uc010iok.1	RNF150
uc002cnt.1	RNF151
uc002lih.1	RNF152
uc002jqz.2	RNF157
uc002jra.2	RNF157
uc002ymr.2	LTN1
uc010gll.1	LTN1
uc002lby.1	RNF165
uc002lbz.2	RNF165
uc002lca.1	RNF165
uc002lcb.1	RNF165
uc010dnn.1	RNF165
uc002flk.2	RNF166
uc002fll.2	RNF166
uc002fzq.2	RNF167
uc002fzr.2	RNF167
uc002fzs.2	RNF167
uc002fzt.2	RNF167
uc002fzu.2	RNF167
uc002fzv.2	RNF167
uc002fzw.1	RNF167
uc002fzx.2	RNF167
uc002fzy.2	RNF167
uc003fwq.2	RNF168
uc010iah.2	RNF168
uc001ovl.3	RNF169
uc003xpm.2	RNF170
uc003xpn.2	RNF170
uc003xpo.2	RNF170
uc003xpp.2	RNF170
uc003xpq.3	RNF170
uc010lxp.2	RNF170
uc011lcx.1	RNF170
uc003int.2	RNF175
uc003inu.1	RNF175
uc001upq.1	RNF17
uc001upr.2	RNF17
uc001ups.2	RNF17
uc010aab.2	RNF17
uc010aac.2	RNF17
uc010aad.2	RNF17
uc010tdd.1	RNF17
uc010tde.1	RNF17
uc003jth.3	RNF180
uc003jti.2	RNF180
uc010iws.2	RNF180
uc002spv.1	RNF181
uc003nbe.2	RNF182
uc003nbf.2	RNF182
uc003nbg.2	RNF182
uc004bgz.2	RNF183
uc004bha.2	RNF183
uc003akb.2	RNF185
uc003akc.2	RNF185
uc003ake.2	RNF185
uc010gwh.2	RNF185
uc011all.1	RNF185
uc011alm.1	RNF185
uc001bcr.2	RNF186
uc001htb.2	RNF187
uc001htc.2	RNF187
uc003yjj.1	RNF19A
uc003yjk.1	RNF19A
uc003yjl.1	RNF19A
uc001bwm.3	RNF19B
uc010oho.1	RNF19B
uc010ohp.1	RNF19B
uc001amf.1	RNF207
uc001amg.2	RNF207
uc001amh.2	RNF207
uc010nzp.1	RNF207
uc004clz.1	RNF208
uc004bbn.2	RNF20
uc003gch.2	RNF212
uc003gci.2	RNF212
uc003gcj.2	RNF212
uc003gck.2	RNF212
uc010ibp.2	RNF212
uc010ibq.2	RNF212
uc002jyh.1	RNF213
uc010dhw.1	RNF213
uc010dhx.1	RNF213
uc001pqt.2	RNF214
uc001pqu.2	RNF214
uc010rxf.1	RNF214
uc003ahp.2	RNF215
uc011akw.1	RNF215
uc003snp.3	RNF216P1
uc003snq.3	RNF216P1
uc010ksr.2	RNF216P1
uc011jwe.1	RNF216P1
uc003sox.1	RNF216
uc003soy.1	RNF216
uc003spa.1	RNF216
uc010ksz.1	RNF216
uc010kta.1	RNF216
uc011jwj.1	RNF216
uc003pzr.2	RNF217
uc003pzs.2	RNF217
uc003pzt.2	RNF217
uc001vkw.1	RNF219
uc010afb.1	RNF219
uc010afc.2	RNF219
uc001clv.1	RNF220
uc001clw.1	RNF220
uc001clx.1	RNF220
uc001cly.1	RNF220
uc001clz.1	RNF220
uc001cma.1	RNF220
uc010okx.1	RNF220
uc010oky.1	RNF220
uc010okz.1	RNF220
uc010vuy.1	RNF222
uc002wkh.2	RNF24
uc002wki.2	RNF24
uc002wkj.2	RNF24
uc002vit.2	RNF25
uc010fvw.2	RNF25
uc001pwh.2	RNF26
uc001grc.1	RNF2
uc001grd.1	RNF2
uc001gre.1	RNF2
uc001wml.1	RNF31
uc001wmm.1	RNF31
uc001wmn.1	RNF31
uc001wmo.1	RNF31
uc001wmp.2	RNF31
uc010alg.1	RNF31
uc010alh.1	RNF31
uc003wmo.2	RNF32
uc003wmp.2	RNF32
uc003wmq.2	RNF32
uc003wmr.2	RNF32
uc003wms.2	RNF32
uc003wmt.2	RNF32
uc003wmu.2	RNF32
uc010lql.1	RNF32
uc010lqm.2	RNF32
uc001uak.1	RNF34
uc001ual.1	RNF34
uc001uam.1	RNF34
uc001uan.2	RNF34
uc010szw.1	RNF34
uc003zzh.2	RNF38
uc003zzi.2	RNF38
uc003zzj.2	RNF38
uc003zzk.2	RNF38
uc003zzl.2	RNF38
uc003zzm.2	RNF38
uc003npd.2	RNF39
uc003npe.2	RNF39
uc002dzq.2	RNF40
uc002dzr.2	RNF40
uc010caa.2	RNF40
uc010cab.2	RNF40
uc010vfa.1	RNF40
uc010vfb.1	RNF40
uc010vfc.1	RNF40
uc001ske.1	RNF41
uc001skf.1	RNF41
uc001skg.1	RNF41
uc001skh.2	RNF41
uc010sqg.1	RNF41
uc010sqh.1	RNF41
uc002iwf.2	RNF43
uc002iwg.3	RNF43
uc002iwh.3	RNF43
uc010dcw.2	RNF43
uc010wnv.1	RNF43
uc003mek.1	RNF44
uc003mel.1	RNF44
uc011dfo.1	RNF44
uc003gfb.2	RNF4
uc003gfc.2	RNF4
uc010ici.1	RNF4
uc010icj.2	RNF4
uc003oaj.3	RNF5
uc001uqn.1	RNF6
uc001uqo.2	RNF6
uc001uqp.2	RNF6
uc001uqq.2	RNF6
uc010aak.2	RNF6
uc010tdk.1	RNF6
uc003euc.2	RNF7
uc003eud.2	RNF7
uc003eue.2	RNF7
uc003onq.3	RNF8
uc003onr.3	RNF8
uc011dtx.1	RNF8
uc002iya.2	RNFT1
uc002iyb.2	RNFT1
uc002iyc.2	RNFT1
uc002iyd.3	RNFT1
uc010wop.1	RNFT1
uc001twa.3	RNFT2
uc001twb.3	RNFT2
uc001twc.3	RNFT2
uc001twd.2	RNFT2
uc009zwn.2	RNFT2
uc003pmr.2	RNGTT
uc003pms.2	RNGTT
uc003pmt.2	RNGTT
uc011dzu.1	RNGTT
uc001lpk.1	RNH1
uc001lpl.1	RNH1
uc001lpm.1	RNH1
uc001lpn.1	RNH1
uc001lpo.1	RNH1
uc001lpp.1	RNH1
uc001lpq.1	RNH1
uc001lpr.1	RNH1
uc001lps.1	RNH1
uc001lpt.1	RNH1
uc009ybw.1	RNH1
uc009ybx.1	RNH1
uc001kfd.2	RNLS
uc001kfe.2	RNLS
uc009xtj.2	RNLS
uc010qms.1	RNLS
uc002frw.2	RNMTL1
uc002ksk.1	RNMT
uc002ksl.1	RNMT
uc002ksm.1	RNMT
uc010dlk.2	RNMT
uc010xae.1	RNMT
uc010oul.1	RNPC3
uc010oum.1	RNPC3
uc010oun.1	RNPC3
uc001gxd.2	RNPEP
uc001gxe.2	RNPEP
uc001gxf.2	RNPEP
uc002cpt.2	RNPS1
uc002cpu.2	RNPS1
uc002cpv.2	RNPS1
uc002cpw.2	RNPS1
uc002cpx.2	RNPS1
uc010uwa.1	RNPS1
uc009vtj.1	RNU11
uc010yzd.1	RNU4ATAC
uc011cto.1	RNU5E-1
uc010nap.1	RNU6ATAC
uc011dys.1	RNY4
uc001fnb.3	LAMTOR2
uc010pgy.1	LAMTOR2
uc003dqb.2	ROBO1
uc003dqc.2	ROBO1
uc003dqd.2	ROBO1
uc003dqe.2	ROBO1
uc003dqf.1	ROBO1
uc010hoh.2	ROBO1
uc011bgl.1	ROBO1
uc003dpy.3	ROBO2
uc003dpz.2	ROBO2
uc003dqa.2	ROBO2
uc011bgj.1	ROBO2
uc011bgk.1	ROBO2
uc001qbc.2	ROBO3
uc001qbd.2	ROBO3
uc001qbe.2	ROBO3
uc001qbf.1	ROBO3
uc010saq.1	ROBO3
uc010sar.1	ROBO3
uc001qbg.2	ROBO4
uc001qbh.2	ROBO4
uc001qbi.2	ROBO4
uc010sas.1	ROBO4
uc010sat.1	ROBO4
uc002kte.2	ROCK1
uc002rbd.1	ROCK2
uc004bfv.2	PTBP3
uc004bfw.2	PTBP3
uc004bfx.2	PTBP3
uc004bfy.2	PTBP3
uc004bfz.2	PTBP3
uc011lwu.1	PTBP3
uc002cxu.2	ROGDI
uc002cxv.2	ROGDI
uc002cxw.2	ROGDI
uc010bua.2	ROGDI
uc010bub.1	ROGDI
uc010uxu.1	ROGDI
uc001ntv.2	ROM1
uc002xdy.2	ROMO1
uc010gfm.2	ROMO1
uc003eih.2	ROPN1B
uc010hsb.2	ROPN1B
uc010hsc.2	ROPN1B
uc011bkg.1	ROPN1B
uc003jex.3	ROPN1L
uc003eha.2	ROPN1
uc003ehb.1	ROPN1
uc003ehc.1	ROPN1
uc001dbi.3	ROR1
uc001dbj.2	ROR1
uc004ari.1	ROR2
uc004arj.1	ROR2
uc004ark.2	ROR2
uc002agt.3	RORA
uc002agv.2	RORA
uc002agw.2	RORA
uc002agx.2	RORA
uc004ajh.2	RORB
uc004aji.2	RORB
uc001ezg.2	RORC
uc001ezh.2	RORC
uc010pdo.1	RORC
uc010pdp.1	RORC
uc003pxp.1	ROS1
uc011ebi.1	ROS1
uc004fbe.2	LINC00632
uc003wtc.2	RP1L1
uc003xsd.1	RP1
uc011ldy.1	RP1
uc004dgw.3	RP2
uc003tdc.2	RP9P
uc003tdd.2	RP9P
uc003tdf.1	RP9P
uc011kaj.1	RP9P
uc003tdm.2	RP9
uc002fto.2	RPA1
uc001bpd.1	RPA2
uc001bpe.1	RPA2
uc010ofp.1	RPA2
uc003srh.2	RPA3
uc003sri.2	RPA3
uc004efv.3	RPA4
uc002gbp.1	RPAIN
uc002gbq.2	RPAIN
uc002gbr.2	RPAIN
uc002gbs.2	RPAIN
uc002gbt.2	RPAIN
uc002gbu.2	RPAIN
uc002gbv.2	RPAIN
uc002gbw.2	RPAIN
uc002gbx.1	RPAIN
uc010vsz.1	RPAIN
uc010vta.1	RPAIN
uc010vtb.1	RPAIN
uc001zoc.2	RPAP1
uc001zod.2	RPAP1
uc001dot.2	RPAP2
uc009wdh.2	RPAP2
uc001rpr.2	RPAP3
uc001rps.2	RPAP3
uc010slk.1	RPAP3
uc001dei.1	RPE65
uc002vdm.2	RPE
uc002vdn.2	RPE
uc002vdo.2	RPE
uc002vdp.2	RPE
uc002vdq.2	RPE
uc002vdr.2	RPE
uc010fup.2	RPE
uc010zjf.1	RPE
uc001djv.3	RPF1
uc003pun.2	RPF2
uc003puo.2	RPF2
uc002eho.3	RPGRIP1L
uc002ehp.2	RPGRIP1L
uc002ehq.1	RPGRIP1L
uc010cbx.2	RPGRIP1L
uc010cby.1	RPGRIP1L
uc010vgy.1	RPGRIP1L
uc010vgz.1	RPGRIP1L
uc001wag.2	RPGRIP1
uc001wah.2	RPGRIP1
uc001wai.2	RPGRIP1
uc001waj.1	RPGRIP1
uc001wak.2	RPGRIP1
uc001wal.2	RPGRIP1
uc001wam.2	RPGRIP1
uc010aim.2	RPGRIP1
uc004dea.2	RPGR
uc004deb.2	RPGR
uc004dec.2	RPGR
uc004ded.1	RPGR
uc004dee.1	RPGR
uc002frd.1	RPH3AL
uc002fre.1	RPH3AL
uc002frf.1	RPH3AL
uc010cjl.1	RPH3AL
uc010vpy.1	RPH3AL
uc001tty.2	RPH3A
uc001ttz.2	RPH3A
uc001tua.2	RPH3A
uc009zwe.1	RPH3A
uc010syl.1	RPH3A
uc010sym.1	RPH3A
uc002ste.2	RPIA
uc003okp.1	RPL10A
uc003okq.1	RPL10A
uc003okr.1	RPL10A
uc003oks.1	RPL10A
uc001wwg.2	RPL10L
uc004fkm.2	RPL10
uc004fkn.1	RPL10
uc004fko.2	RPL10
uc004fkp.1	RPL10
uc004fkq.1	RPL10
uc004fkr.1	RPL10
uc001bhk.2	RPL11
uc001bhl.2	RPL11
uc001bhm.2	RPL11
uc001bhn.1	RPL11
uc004bqx.1	RPL12
uc004bqy.1	RPL12
uc004bqz.1	RPL12
uc010ldz.2	RPL13AP17
uc010sho.1	RPL13AP20
uc010aos.2	RPL13AP3
uc010qrh.1	RPL13AP6
uc002pny.2	RPL13A
uc002pnz.2	RPL13A
uc002poa.2	RPL13A
uc002fnm.1	RPL13
uc002fnn.1	RPL13
uc002fno.1	RPL13
uc010vpj.1	RPL13
uc003ckg.2	RPL14
uc003ckh.2	RPL14
uc003cki.2	RPL14
uc003ccn.2	RPL15
uc003cco.2	RPL15
uc003ccp.2	RPL15
uc003ccq.2	RPL15
uc003ccr.2	RPL15
uc011awi.1	RPL15
uc011awj.1	RPL15
uc002ldn.2	RPL17
uc002ldo.2	RPL17
uc002ldp.2	RPL17
uc002ldq.2	RPL17
uc002ldt.2	RPL17
uc010xdg.1	RPL17
uc002nhp.1	RPL18A
uc002pjp.1	RPL18
uc002pjq.1	RPL18
uc010xzs.1	RPL18
uc002hrq.1	RPL19
uc002hrr.1	RPL19
uc001uqz.1	RPL21
uc001ura.2	RPL21
uc003fhb.3	RPL22L1
uc003fhc.3	RPL22L1
uc001amd.2	RPL22
uc001ame.2	RPL22
uc002hci.2	RPL23A
uc002hck.1	RPL23A
uc002hqw.1	RPL23
uc002hqx.1	RPL23
uc002hqy.1	RPL23
uc003dvh.1	RPL24
uc003dvi.1	RPL24
uc003mcc.2	RPL26L1
uc002glh.1	RPL26
uc001mgs.3	RPL27A
uc002icj.2	RPL27
uc002ick.2	RPL27
uc002qkv.2	RPL28
uc002qkw.1	RPL28
uc010yfy.1	RPL28
uc010yfz.1	RPL28
uc010yga.1	RPL28
uc010ygb.1	RPL28
uc002giv.2	RPL29P2
uc003dcs.2	RPL29
uc003yif.2	RPL30
uc010mbk.1	RPL30
uc001gbc.2	RPL31P11
uc002taq.3	RPL31
uc002tar.3	RPL31
uc002tas.1	RPL31
uc002tat.1	RPL31
uc010fiu.1	RPL31
uc010yvu.1	RPL31
uc010yvv.1	RPL31
uc003bxl.2	RPL32
uc003bxm.2	RPL32
uc003bxn.2	RPL32
uc003hyz.2	RPL34
uc003hza.2	RPL34
uc003fyr.2	RPL35A
uc003fys.2	RPL35A
uc004boy.1	RPL35
uc001wwq.1	RPL36AL
uc004ehj.1	RPL36A
uc004ehk.2	RPL36A
uc002mcv.2	RPL36
uc002mcw.2	RPL36
uc002vgf.2	RPL37A
uc002vgg.2	RPL37A
uc003jme.1	RPL37
uc002jjy.1	RPL38
uc002jjz.2	RPL38
uc002jka.2	RPL38
uc003fre.1	RPL39L
uc003frf.1	RPL39L
uc004erx.1	RPL39
uc002cnh.2	RPL3L
uc003axg.2	RPL3
uc003axh.2	RPL3
uc003axi.2	RPL3
uc003axj.2	RPL3
uc003axk.1	RPL3
uc010gxx.2	RPL3
uc011aoj.1	RPL3
uc001sjn.2	RPL41
uc001sjo.2	RPL41
uc002apv.2	RPL4
uc002apw.2	RPL4
uc002apx.2	RPL4
